date,atm_iv_slope_st,atm_iv_slope_lt,iv_otm_skew_st,iv_otm_skew_lt,pc_oi,pc_vol,otm_pc_oi_st,otm_pc_vol_st,otm_pc_oi_lt,otm_pc_vol_lt,otm_put_oi_pct_chg,otm_call_oi_pct_chg,otm_put_vol_pct_chg,otm_call_vol_pct_chg,otm_put_oi_ma,otm_call_oi_ma,otm_put_vol_ma,otm_call_vol_ma
1/12/2016,0.007317138,-0.000856915,0.132391721,0.128769157,1.999712387,2.513134582,0.807485322,3.139583176,0.897250629,2.050594686,0.084523947,-0.02666517,-0.248798511,-0.734125419,1.024915979,1.365984355,0.805534459,0.716233112
1/13/2016,-0.000248163,-0.007574941,0.136526575,0.131147624,2.037566303,1.764037859,0.572965211,1.198134058,0.750069404,0.62641002,-0.114421965,0.059349234,-0.204653959,0.462212922,0.922150542,1.31869282,0.637094164,0.979957038
1/14/2016,-0.00826413,-0.008861196,0.127983154,0.124340428,2.03510593,2.023571217,0.832469012,2.52620955,0.911522632,2.704949797,0.22762939,0.010185829,1.422123773,0.148768116,1.125096126,1.225256672,1.400023947,1.047751231
1/15/2016,0.002397065,-0.003091907,0.160480628,0.145954129,2.105814933,1.729353044,0.63824153,1.203793694,0.744901152,0.589415334,-0.186664538,-0.00473549,-0.087626099,0.914653378,0.92068713,1.14119148,1.167755549,1.692858766
1/19/2016,-0.004658808,-0.00068927,0.153473304,0.137467529,1.971838825,1.737847243,0.711385125,0.990824991,0.857134847,0.783016636,-0.095362627,-0.013425115,-0.553713523,-0.457788357,0.854651907,1.079322015,0.549975632,0.889377351
1/20/2016,-0.008335365,-0.002059291,0.175979361,0.145076302,1.902600565,1.377085317,0.580412232,0.86991692,0.844272969,1.128474548,0.09349681,0.137433528,3.448249958,4.066503623,0.954314641,1.16490071,2.169846385,3.160949878
1/21/2016,-0.003675086,-0.004361447,0.143495679,0.135970211,1.672192071,2.687534508,0.754010162,1.478159309,0.966102543,3.259114158,0.214181168,-0.091599039,-0.340318322,-0.816737774,1.148233033,1.029416139,1.357901809,0.593540042
1/22/2016,0.002057939,0.005299741,0.128289716,0.118554972,1.736029082,2.321577983,2.558549124,4.017409471,1.545668422,8.045010066,0.200048896,-0.013822188,-0.009158638,0.264593286,1.31463165,1.006000092,1.383587738,0.763066918
1/25/2016,0.000826691,0.002292809,0.122308148,0.12611784,1.703094407,1.891706114,0.99577316,1.874502982,1.054943345,1.19436669,-0.220668622,0.087221408,-0.544579253,-0.450289144,1.015242992,1.079017314,0.621761472,0.424893429
1/26/2016,-6.33E-05,0.000219865,0.117177898,0.109737282,1.715853736,1.37979454,1.464762802,0.183007154,1.629320535,1.054517295,0.222066641,-0.010323506,-0.299730234,-0.253230096,1.204766247,1.055678257,0.451729415,0.356615441
1/27/2016,-0.000453963,0.001324545,0.117274391,0.122830507,1.689522121,2.035041286,0.453277647,1.810193004,1.041800273,1.658156957,-0.117038535,0.024402184,0.317841377,-0.228041978,1.056239265,1.063873718,0.596844713,0.279455487
1/28/2016,-0.000981224,0.001428063,0.100929398,0.120803661,1.701719232,1.869298394,0.247411177,0.309647237,1.066104675,0.669158757,-0.000843121,-0.008243893,-0.031728706,0.464992856,1.036424208,1.044640616,0.573168938,0.418625053
1/29/2016,0.009163365,0.014246829,0.109981654,0.110948313,1.709760056,2.262898607,21.50549451,78.8880597,1.920079925,21.52703834,0.26301038,-0.16454964,0.792894348,0.295861781,1.276239642,0.879993308,1.044558215,0.553396938
2/1/2016,0.008228643,0.016615275,0.127886815,0.112959033,1.806102212,4.159386145,5.592797056,3.223772321,3.104008216,30.61828945,0.160845794,0.128853328,0.488480328,-0.748419423,1.391468786,0.989928221,1.487638524,0.160131292
2/2/2016,0.004010576,0.006205304,0.114477674,0.112053873,1.848904165,2.46542749,0.561601873,1.156029797,3.148886984,3.896854732,-0.100962452,0.173377062,-0.111495213,4.03504573,1.186658796,1.13663989,1.218151658,0.813984982
2/3/2016,0.010624872,0.012378352,0.117898956,0.114174198,1.870170071,1.515851614,1.380535352,9.033935654,3.679540379,1.249476675,0.057205717,-0.085405564,-0.144715847,-0.384059078,1.192621938,1.04052927,1.143589253,0.850869232
2/4/2016,-0.000260015,0.001430268,0.10887184,0.11418388,1.886293402,2.522674349,1.040952828,1.505827506,3.755434535,3.104648074,0.05949721,-0.033084781,-0.568270539,-0.481147677,1.21325331,1.000853556,0.542835246,0.490091432
2/5/2016,0.001103359,0.002794893,0.104464287,0.109709633,1.888644559,2.843226266,0.318248454,1.908763505,1.817229166,1.900876885,-0.17184619,0.17418941,0.805336451,1.469641434,1.0020791,1.147689269,1.036327355,1.315884814
2/8/2016,-0.001860024,-0.003707191,0.12647157,0.112757656,1.938874199,2.372607689,0.873581539,4.089383021,1.659171684,1.464897579,-0.055185298,-0.055260619,1.060815463,0.322341959,0.929433586,1.07449882,1.873081958,1.651311336
2/9/2016,-0.001552186,-0.00203953,0.132905106,0.115343032,1.924129977,1.647893256,0.92918092,3.158964025,1.694018721,2.154310458,0.077237741,0.012779086,-0.239269221,-0.01520894,0.99236113,1.075965424,1.298409457,1.509387863
2/10/2016,0.000105508,8.75E-05,0.131994485,0.112386072,1.913953788,1.938394454,0.969675383,1.744742427,1.690409994,2.661192102,0.04900167,0.005194475,-0.574447059,-0.229510092,1.016301985,1.071399266,0.551912472,1.10210157
2/11/2016,-0.003300075,-0.004694605,0.142464351,0.128234835,1.942756945,1.406030376,0.760520745,1.293685577,0.881154266,0.660409894,-0.247850973,-0.040998683,0.56678585,1.113061933,0.765489105,1.021545556,0.836184748,2.028406916
2/12/2016,-0.001246223,3.88E-05,0.137683769,0.118764944,1.897685882,1.553882473,1.088410805,3.155085272,1.625113725,1.064693388,0.410945373,-0.014110094,-0.162881521,-0.656754728,1.069854543,0.987201815,0.714809944,0.714878853
2/22/2016,0.002680696,0.017447003,0.090244676,0.112393461,2.222922352,3.051361898,2.70928287,9.239396527,1.931625366,2.210202334,-0.183418897,-0.614326828,6.992730721,0.821567863,0.642531854,0.137647118,1.44579622,0.451104581
2/23/2016,0.006911468,0.010999462,0.106230548,0.120998444,2.266778675,1.270794506,2.099390577,3.636627907,1.339638352,2.555230859,-0.066132681,0.580181631,-0.790659971,1.822824109,0.622320977,0.245475646,0.355821118,1.300845095
2/24/2016,0.001780305,0.008801777,0.105302998,0.115590901,2.125886286,2.525229235,2.103082107,33.33185841,1.457259793,6.630120482,0.023730287,-0.109898137,0.931479033,-0.633115898,0.665945119,0.252086206,0.756856181,0.531240733
2/25/2016,0.005329322,0.010700246,0.092669461,0.111453135,2.164352579,2.074221252,2.87666894,56.51277014,3.79964819,5.430121528,0.137489912,-0.311526718,-0.384611623,-0.554734339,0.790402919,0.207230393,0.479535439,0.26412445
2/26/2016,0.002457279,0.010330808,0.091674618,0.105005623,2.190584249,4.290708014,2.76537513,3.567696629,2.196036809,11.45731491,0.008492421,0.241148317,0.911561383,0.157399884,0.807126115,0.313752319,0.944821587,0.419699042
2/29/2016,0.002742872,0.007823205,0.0961109,0.11700375,2.268592281,2.737670542,2.276778856,12.14588127,1.920416044,0.420153083,-0.090308964,0.208357218,-0.496425157,1.306087654,0.77958977,0.479769661,0.504670951,1.014130972
3/1/2016,0.00579159,0.015468731,0.085769118,0.120537426,2.28427711,1.494298059,3.834705828,24.1019802,4.014121917,12.44373673,0.293019832,-0.399248375,1.404927979,-0.324041054,1.07302499,0.402185,1.202926959,0.702546579
3/2/2016,0.011564301,0.023668067,0.126517395,0.119955371,2.138920742,1.821554645,33.436,3841.8,4.221837425,4.033257119,0.053924606,-0.297751023,-0.218460931,-0.628128418,1.216475984,0.430605251,1.100063652,0.31960188
3/4/2016,0.011404937,0.021331854,0.11900896,0.118875791,2.369554001,3.280779479,11463,1667,4.322761859,11.25034674,0.142254416,0.109081919,0.148167193,-0.85920652,1.390982775,0.58798137,1.636209985,0.393551761
3/7/2016,0.003002884,0.009444583,0.1212076,0.121380327,2.442380834,1.979778207,18.35578555,22.91623994,4.442020274,16.74763407,0.051340164,0.001322673,-0.635590066,-0.692082442,1.377682263,0.612517068,0.687645905,0.130399115
3/8/2016,0.001279387,0.007622197,0.126036384,0.126788005,2.401700862,2.571914628,10.2823969,16.62321322,3.501066452,5.154101712,-0.105489983,0.438057497,2.563803808,3.912948061,1.175150202,0.949656224,2.04461501,0.788447992
3/9/2016,-0.001955234,0.008721389,0.126821634,0.127162756,2.427529641,3.169398846,12.26420701,28.19582773,3.745764374,3.871212121,0.047997455,-0.121351608,-0.437050738,-0.668106015,1.172497048,0.897830564,1.106537353,0.286743423
3/10/2016,-0.00121084,0.011337334,0.12812193,0.128327906,2.591169454,2.603622915,13.00561523,29.93204307,3.724132984,1.423265334,0.071439449,0.010360138,0.636419326,5.685509197,1.200092558,0.928891466,1.59291165,1.687092081
3/11/2016,0.001746063,0.007051989,0.122247075,0.127727342,2.585080648,2.323591189,25.21007577,83.0236938,5.014467096,6.299789589,0.145133017,-0.159435454,-0.335626395,-0.633237149,1.294660114,0.836846138,1.026160689,0.615418396
3/14/2016,0.004462429,0.00099724,0.1215306,0.12388656,2.600564538,2.550676153,25.73199013,44.73397104,5.037173131,5.194874128,0.049788064,0.099084396,0.266170046,-0.396761504,1.269217016,1.017317153,1.18815165,0.409008864
3/15/2016,0.004525677,0.006321886,0.122829717,0.123623119,2.581222638,2.637061696,25.02554447,132.0898604,5.060387618,1.297745114,0.027888263,0.009010143,0.257300715,4.757051865,1.240269904,1.049771931,1.396965809,2.067219203
3/16/2016,0.007615887,0.010485493,0.113384775,0.122525661,2.590390517,1.870539431,30.09480589,7.527721919,4.358954112,1.721463384,0.098585293,0.263513008,0.084044274,0.259338286,1.288433434,1.271731954,1.385579366,2.118494228
3/17/2016,0.010545959,0.009739755,0.126837432,0.122506603,1.730703404,1.928322553,9.337927233,102.2929293,3.802212081,12.7063981,-0.683988163,0.245827205,-0.545268746,-0.823456816,0.423230905,1.463910256,0.646201977,0.493448939
3/18/2016,0.005694038,0.014330765,0.127515932,0.123303109,1.821415189,2.09414768,11.28330614,1.449037107,4.032142398,10.60021299,0.110691811,0.047355327,-0.071856176,0.112559242,0.49296284,1.425893307,0.627124838,0.547355904
3/21/2016,0.017089559,0.018642538,0.123025239,0.115945317,1.636374007,1.837230938,7.751867458,5.232134931,1.693539541,2.917430503,1.143358329,4.103114386,-0.550042196,0.417465389,1.053800746,4.39674433,0.285392216,0.730804709
3/22/2016,0.016684965,0.018629167,0.124881852,0.117754345,1.665461462,1.682521865,7.133096085,18.96165551,1.710780724,2.073490704,0.014259643,0.004037972,0.108111729,2.13809166,1.05304694,3.202858418,0.355595202,1.984567432
3/23/2016,0.01780779,0.019363017,0.124544265,0.121875516,1.692330438,2.421347326,7.681267662,111.6392405,1.413771745,5.130023641,-0.168744488,0.005887911,1.132503174,-0.683465811,0.881833308,2.513207742,0.769255929,0.603073527
3/24/2016,0.019672545,0.021246749,0.130482952,0.122240329,1.731417897,2.749043076,12.80893021,70.39270386,1.386136846,40.06903766,-0.008676161,0.011087496,-0.276111647,-0.685575978,0.88749407,2.07879518,0.614510442,0.214743259
3/28/2016,0.018375897,0.019563807,0.131451833,0.119925734,1.73892103,1.556295798,15.67841366,17.82108239,1.405948034,1.385719296,0.013011372,-0.001262953,-0.381154388,7.230454655,0.926048239,1.75086259,0.409608888,1.577678073
3/29/2016,0.020168634,0.023128058,0.140326583,0.115833169,1.721258033,2.178727727,41.42990061,52.15294118,1.812226137,11.21837821,0.239522951,-0.038362365,0.511526861,-0.813292804,1.164114461,1.46644667,0.678561351,0.294843924
3/30/2016,0.018723023,0.021793609,0.133882605,0.115873254,1.764521663,2.368497903,84.21275046,25.04855842,1.983571836,8.008351428,0.070898532,-0.021608255,1.787993804,0.874452098,1.258669348,1.274544667,1.924175564,0.627999308
3/31/2016,0.015665534,0.019511657,0.096718694,0.115250137,1.758021035,4.207936078,54.21019108,2.237103175,1.965029005,16.85630175,0.019936572,0.029561117,-0.441700535,-0.546099883,1.310620725,1.180826414,1.220340986,0.366494265
4/1/2016,0.013706339,0.019414885,0.098332529,0.11370999,1.82989748,2.333210563,11.31330472,70.07575758,2.114031626,13.63769425,0.145222478,0.064504125,-0.323409176,1.527138914,1.361943226,1.139267359,0.855403866,0.894252305
4/4/2016,0.015935415,0.02072478,0.104435762,0.115339686,1.840893181,1.744383177,7.277348516,1.750791497,2.112992896,4.584378014,0.023310567,0.023813618,-0.181115925,-0.018492901,1.277484867,1.064803602,0.731773451,0.854943145
4/5/2016,0.018071242,0.022560765,0.111303768,0.120897282,1.85312924,2.00332816,1.900526064,0.875844843,1.641898604,4.248816477,-0.158845097,0.082499449,0.19683829,0.20651287,1.061444452,1.134087208,0.846564904,1.012525056
4/6/2016,0.015302492,0.020294098,0.105121982,0.116776308,1.87792382,1.674932203,3.587471526,5.749901845,2.190742897,3.001938749,0.235919432,-0.073714039,0.88918031,0.871011374,1.266383993,1.042823127,1.449796076,2.038284819
4/7/2016,0.009123046,0.01273786,0.094858906,0.127955608,1.897119129,2.727773327,0.419904116,1.25,1.640133573,7.567103399,-0.134960385,0.155442108,-0.388293723,-0.52464511,1.060380133,1.177904956,0.905983468,0.960895933
4/8/2016,0.018376642,0.023768688,0.103127417,0.122235123,1.93782541,1.445149751,1.157586207,0.893465603,1.913024907,1.339655883,0.171488585,0.00437676,-0.581904116,0.84411724,1.182101285,1.157729047,0.3959411,1.541426153
4/11/2016,0.016065069,0.005048292,0.125502899,0.126247102,1.930063174,1.549788295,3.393877326,2.243410756,1.66905576,4.419188298,-0.129920332,-0.002739084,0.002686216,-0.401244518,0.996502268,1.130574214,0.402162885,1.031674267
4/12/2016,0.010284184,0.005434593,0.121781866,0.123474542,1.938072618,2.177706405,5.923386395,9.996933532,2.317515394,5.680534918,0.213522826,-0.126030719,2.36616063,-0.157327991,1.167259257,0.978241513,1.283234325,0.831387664
4/13/2016,0.007229982,0.004943641,0.117825225,0.118784401,1.966712732,1.964865898,8.061428532,11.31899273,2.496755494,3.374096349,0.026852262,-0.046864649,0.278164198,0.222956909,1.161358791,0.925659317,1.723846453,0.989331971
4/14/2016,0.001730912,0.004284779,0.116902475,0.11581913,1.984530328,1.799954489,8.097889167,6.720335557,2.502338444,6.371247175,0.011181993,0.008925952,-0.568733136,-0.398942956,1.139393488,0.928786241,0.782876123,0.579124816
4/15/2016,-0.007064646,0.003503018,0.114341344,0.115482015,2.017087402,2.116112454,8.2209223,3.257837021,2.536970748,12.26577848,0.018747613,0.004840643,0.633875261,1.608348494,1.138357912,0.932991021,1.231047815,1.41086619
4/18/2016,-0.000313377,0.001902729,0.118426626,0.109073301,1.950717974,1.324216939,8.63814153,2.22814587,2.568670447,0.709526232,-0.08557113,-0.082271012,-0.106325595,1.154764211,1.033352299,0.864513402,1.057858786,2.470994432
4/19/2016,0.003099634,-0.001792784,0.108320082,0.104056562,1.888159994,1.349350783,21.82400532,50.47037702,4.4845974,0.62843427,0.034979628,0.022225964,0.447773646,-0.093457776,1.042227424,0.897805099,1.427929969,1.944951368
4/20/2016,0.003649606,0.000246569,0.100292349,0.104869353,1.824429383,1.709376644,20.34580877,31.6434014,3.675255469,2.010013028,-0.028508554,0.018614361,-0.26136881,-0.467080597,1.008525994,0.920468618,1.094652627,1.050965879
4/21/2016,0.012601857,0.015874621,0.107241044,0.105811924,1.658692194,2.049271586,0.585862192,0.606122798,2.056111516,2.818044764,-0.000457737,0.068448119,-0.15715359,0.495700726,0.991240074,0.998984043,0.920655462,1.428246451
4/22/2016,0.014387381,0.018988685,0.1007992,0.104049995,1.689581321,1.305909043,0.57724669,3.238768719,2.189071414,0.969565907,0.011241981,0.032697536,-0.274804013,-0.372803743,0.998720773,1.045248684,0.648735018,0.900512036
4/25/2016,0.012450066,0.015942529,0.100595778,0.105351515,1.672654068,2.182123927,0.629315638,12.68898488,2.148095604,1.692772046,0.020313543,0.006045182,-0.164830836,0.242322038,1.000810079,1.064586031,0.532460082,1.060606574
4/26/2016,0.010570044,0.01431853,0.124369195,0.103334742,1.722818087,1.275705138,1.273063934,5.979006163,2.316286659,2.571844043,0.003686203,0.003981183,-0.414271967,-0.496694241,1.003825316,1.065605191,0.342720812,0.529686014
4/27/2016,0.012289774,0.015058458,0.126026954,0.104154625,1.705698778,1.976200394,1.7241735,1.876824818,2.316886781,11.43378713,-0.005483978,0.01300692,0.785619947,-0.692346745,1.000879655,1.069571197,0.686846683,0.16957927
4/28/2016,0.013212922,0.017210983,0.097546776,0.107224969,1.758052633,2.362042029,1.832381789,7.287037037,2.142968532,2.548590905,-0.007674855,0.072132702,-0.132831809,1.860767327,0.997667208,1.128654648,0.609525838,0.478474017
4/29/2016,0.010010095,0.015432723,0.110129372,0.113224048,1.754701415,1.857666954,0.897262871,2.958267717,1.929209713,1.18654725,-0.009820765,0.042291482,0.873658151,1.35078232,0.995268477,1.153253952,1.169591631,1.099020748
5/2/2016,0.012290534,0.017495752,0.102695195,0.111836291,1.762234546,1.204778487,2.234630016,8.201550388,1.714845256,9.575848656,0.253624565,0.056017219,-0.023594595,0.071925896,1.214997405,1.17781627,1.155727051,1.266254823
5/3/2016,0.010852644,0.015367601,0.111011578,0.113119959,1.748138694,2.201990087,0.780749383,1.005471657,1.534305595,1.423851801,-0.025059003,0.093867903,0.406036071,-0.602065927,1.161521519,1.236390052,1.661942033,0.58068988
5/4/2016,0.009383725,0.018792128,0.118452615,0.111127106,1.742237776,2.548159074,0.43915492,1.779135482,1.153271336,1.188224684,-0.033826814,0.039690818,-0.200802303,0.116272381,1.102096336,1.231633018,1.337218035,0.680429542
5/5/2016,0.007821289,0.019092178,0.103299588,0.112207635,1.771636927,1.982713447,0.08409132,0.310582664,1.206427853,0.949838623,0.020261719,-0.002969127,-0.12388682,0.182749291,1.10214479,1.185366256,1.173033799,0.889889448
5/6/2016,0.007426601,0.014654005,0.105629613,0.106473416,1.772214171,1.422734781,0.263532534,0.679411765,1.602150538,7.378427788,0.054140075,-0.031505159,0.490724698,0.876259463,1.133735752,1.116509315,1.605930063,1.598036896
5/9/2016,0.007603698,0.009601092,0.101047737,0.10597303,1.745158612,2.048912836,1.915698609,2.57503553,1.631582494,4.243125701,-0.167308117,-0.068389114,-0.34014939,-0.040029028,0.940864875,1.020453336,1.018899394,1.521632105
5/10/2016,0.009198054,0.008766266,0.100465741,0.101936325,1.741342942,0.979958295,2.152304746,5.252701747,2.126452621,27.04708798,0.067399896,-0.049941,0.221409364,-0.401227662,0.994942884,0.95656636,1.144564326,0.894467958
5/11/2016,0.010112121,0.011815414,0.102088417,0.105750562,1.613709768,0.971214275,1.560614112,0.473608726,1.782827222,4.482947929,-0.034908096,0.330996477,0.625502336,17.02812847,0.954182897,1.21961785,1.653692407,6.224508655
5/12/2016,0.009703196,0.010805505,0.101670134,0.107637989,1.951102785,1.618661949,2.533829154,1.834952093,1.856181915,2.362885094,0.019691736,-0.371960295,-0.338494751,-0.829262759,0.964445448,0.772966091,1.029695678,0.982128902
5/13/2016,0.008219806,0.016172015,0.101741094,0.112259981,1.936604036,1.593588453,1.910042912,4.840577484,1.195147244,0.556211867,-0.059981411,0.247012039,-0.154617145,-0.325059063,0.903128595,0.957861441,0.866905113,0.65388534
5/23/2016,0.00385511,0.014181906,0.107075556,0.113717184,1.83860083,1.331755754,2.915018966,3.680743243,0.548169481,1.611366331,-0.434960958,-0.23238186,-0.507510625,-0.604599468,0.410351229,0.588001981,0.641840212,0.22996321
5/24/2016,-0.00389231,0.013653212,0.103804177,0.111656039,1.770073955,1.234412522,4.136688075,3.472163265,0.783214131,1.048648649,0.264739737,-0.385338544,0.041065203,0.694891727,0.558209886,0.391757376,0.683000684,0.386910939
5/25/2016,-0.002155989,0.015513228,0.096195476,0.111646196,1.70291611,0.90791974,4.420029461,16.85522217,0.831812444,0.144567907,0.068133874,-0.03626919,0.36981627,11.32739558,0.639186457,0.432028453,0.988441962,5.233616426
5/26/2016,-0.003750613,0.015809055,0.092801209,0.109694637,1.669738757,2.456845565,4.352682899,102.539499,0.726298414,4.305995328,0.029373712,0.228984885,-0.505335366,-0.975833375,0.709639858,0.567663129,0.516782968,0.139496623
5/27/2016,-0.003833589,0.018105756,0.078521158,0.104991652,1.664638881,1.36845693,6.922346086,18.92386185,0.854202636,3.883806986,0.009702686,-0.05264442,-0.367037469,-0.071340206,0.769535974,0.599677724,0.347652251,0.138688454
5/31/2016,-0.00787422,0.011110497,0.087758236,0.1090288,1.649924984,3.384446044,6.74873895,124.7361702,0.923529042,3.261441542,0.016352391,0.012702501,5.08193558,-0.201154529,0.85581444,0.661257985,1.969239228,0.119752108
6/1/2016,-0.007498006,0.013502831,0.081279643,0.10928454,1.516893467,1.025573688,42.90131579,41.44382022,0.915608108,3.6582397,0.14291971,-0.0026719,-0.78775809,-0.010561423,1.051067793,0.732372174,0.451590256,0.124051321
6/2/2016,0.007366683,0.028168957,0.098833289,0.106628486,1.446208434,1.494582191,48.26495726,105,1.106139317,3.277976578,0.041159502,-0.024945773,1.427993193,1.302621723,1.179098206,0.805189505,1.100304534,0.288963412
6/3/2016,0.006886091,0.029657397,0.096845903,0.110522321,1.447853896,1.68078357,47.09504132,90.55555556,0.986268583,0.866692454,-0.058905071,0.067020744,-0.204965238,1.312784645,1.099530592,0.937982941,0.893390285,0.643679098
6/6/2016,0.007295865,0.019622487,0.090368221,0.108135592,1.433514187,1.602489514,7.130772617,57.83184358,1.078186982,2.682118285,0.146157542,0.04731257,0.233323405,-0.494022083,1.254892067,1.056724456,1.16333482,0.342796019
6/7/2016,0.003960397,0.017802449,0.087811855,0.106236917,1.436308754,1.686449162,7.713877369,38.74306992,1.172176107,1.504107615,0.082784855,0.005547225,-0.095412436,0.446591146,1.273018444,1.098808432,1.031245044,0.488430429
6/8/2016,0.000441201,0.017226251,0.094939121,0.108451296,1.454392501,1.509803324,7.816810972,20.28982246,1.17187311,1.407772112,0.020777216,0.045043803,-0.133519147,-0.180350709,1.239043135,1.118835257,0.89100289,0.407376278
6/9/2016,0.000779353,0.017475995,0.096266515,0.110456741,1.514588376,2.86911548,7.856296781,80.45419847,1.179904774,7.469266848,0.006294548,0.028437022,-0.220633727,-0.762557881,1.196578958,1.115004067,0.729965682,0.332545272
6/10/2016,0.001463133,0.018508674,0.114152552,0.121921514,1.534535295,1.962229437,6.302241348,37.71810651,1.023363753,9.256378084,-0.16577252,0.056934869,1.520027832,1.360898544,0.980428304,1.156637024,1.638750692,0.770625347
6/13/2016,-0.001778983,0.018042314,0.149511598,0.140977648,1.548677004,2.035902465,2.938890907,14.70171089,0.994542843,1.474237699,-0.020787885,0.107753518,-0.255868824,3.05656629,0.945853764,1.2366067,1.121530329,2.484629966
6/14/2016,0.00080387,0.018705141,0.144139253,0.137176128,1.562386701,2.234682401,2.881205482,7.590261063,0.954094376,1.473907183,-0.020210103,0.050351975,0.728521554,0.070804444,0.916140364,1.248968264,1.938396854,2.160430588
6/15/2016,-0.001092072,0.016976236,0.13734122,0.134554784,1.556995161,0.743994326,2.879068169,6.895537125,0.904612305,0.235159179,0.04049987,0.079463663,-0.659285279,2.704096861,0.949742588,1.285757786,0.644379693,4.514842829
6/16/2016,0.005391842,0.022133868,0.133908302,0.135425112,1.231220181,1.53690783,1.884168791,17.64411028,0.932365223,9.301301301,-0.571590019,-0.000265827,-0.201695352,-0.961048329,0.430273687,1.226139443,0.53919805,0.179173542
6/17/2016,-0.008244207,0.023663939,0.127545061,0.131411864,1.240386816,0.821136329,1.688526932,0.278676471,0.865848519,0.480957754,0.020984974,0.099419658,-0.311845315,12.30830831,0.462752012,1.279975422,0.388158367,2.067287259
6/20/2016,0.023167682,0.028774621,0.11706443,0.123883786,1.292059415,2.224503083,8.298913043,1.406890536,1.347010506,1.917103357,0.410283811,0.022959548,0.897565553,-0.523943839,0.686206211,1.247292087,0.760180183,0.92745461
6/21/2016,0.022144416,0.027027418,0.122268167,0.126952611,1.310242115,1.26674035,7.916035788,10.67982456,1.433114594,3.933704827,0.13839344,0.021985718,0.318727507,0.892824226,0.823954597,1.214339193,1.000002083,1.560847652
6/22/2016,0.017272222,0.018392284,0.12399493,0.129511041,1.303908896,1.131363986,7.74776049,15.77004831,1.443109206,3.348022356,0.027573917,0.08854488,0.754723663,2.044922092,0.896278036,1.253211896,1.608427863,3.304545942
6/23/2016,0.007056428,0.014032919,0.117684728,0.122215164,1.264463549,1.285536102,44.98208641,495,1.998583068,7.15497553,0.188673025,-0.217209373,-0.621515576,-0.697910622,1.112796926,0.959296447,0.608460484,0.912735335
6/24/2016,0.016521185,0.016937866,0.163808849,0.142400433,1.265658295,1.544726882,0.177950292,0.990355731,1.051310302,1.069947006,-0.25657522,0.997916508,1.633020185,1.314906682,0.868292212,1.720995768,1.589160495,1.763559081
6/27/2016,0.012328386,0.016888222,0.155749609,0.136849185,1.313442338,1.606054603,0.121257413,2.86736794,0.825558117,0.578423722,-0.100323545,0.127587907,-0.253949155,-0.193705613,0.827040832,1.738140577,1.178160433,1.295633906
6/28/2016,0.011062923,0.017807745,0.12187528,0.12130057,1.342754819,1.59999508,0.542514998,18.27674024,1.132015062,2.248426573,0.279493075,-0.136698404,0.257500998,-0.675550406,1.094001024,1.393185128,1.550788923,0.421032708
6/29/2016,0.020546494,0.025909914,0.115092895,0.121574616,1.360368743,1.727495074,6.376296887,11.92936118,1.385624762,1.524442796,0.148704557,-0.112169932,-0.173356529,0.7502997,1.286757659,1.177415767,1.210035456,0.808146735
6/30/2016,0.006924422,0.011092602,0.112313429,0.121025727,1.387758861,1.464956384,28.5012285,15.59055118,1.792171942,2.928724368,0.155241778,-0.112478009,-0.062712177,-0.171484832,1.372244772,1.009766262,1.06834135,0.631635743
7/1/2016,0.000375855,0.006904555,0.102486536,0.120076154,1.421919765,1.251666672,24.56677019,30.94444444,2.156417727,2.551754195,0.007101856,-0.287680646,-0.395220965,-0.645856297,1.283685581,0.720744504,0.626669033,0.239088805
7/5/2016,0.017118662,0.021512881,0.109325782,0.123013123,1.45328289,1.812614123,4.486992386,1.90014771,1.765675475,3.158797789,0.066985258,0.556176896,-0.256642684,-0.153625444,1.296734196,1.082273001,0.473044924,0.207317335
7/6/2016,0.007161351,0.014925201,0.085780098,0.120735633,1.470070725,2.350294835,5.209176518,0.31516627,2.418125567,30.31884246,0.113431152,-0.338746937,3.258630746,0.038439439,1.365465562,0.717955014,1.800817639,0.23003033
7/7/2016,0.014148118,0.022557076,0.116221176,0.121550033,1.543971628,1.908120029,2.15624268,16.30769231,2.741169059,5.613638002,0.140402193,0.007558252,-0.666670947,-0.232390859,1.453712762,0.730180108,0.645322205,0.23890832
7/8/2016,0.008217301,0.016243999,0.092660642,0.109830808,1.581038759,1.889960725,2.54309327,4.728079224,3.22589844,3.633505946,0.050147848,-0.14787038,2.088677162,1.770056945,1.441773525,0.623638702,1.738524574,0.694926166
7/11/2016,0.001232405,0.006442356,0.106603192,0.107097719,1.625451726,0.968857012,3.133627685,1.939507769,3.283123559,3.588402598,0.023354331,0.002373565,-0.607187994,0.267714486,1.364038067,0.669779579,0.721170212,1.085847892
7/12/2016,-0.001169159,0.002407492,0.098791861,0.100031256,1.568360034,1.368314347,6.723055227,10.59549411,7.350235416,4.035036077,0.075371316,-0.519664786,0.75202938,-0.428187286,1.343392675,0.367221245,1.225812375,0.788922181
7/13/2016,0.000430139,0.001087407,0.098016203,0.100529049,1.610053548,1.778957842,7.203918933,5.397243234,7.559230571,27.64952871,0.025623241,-0.002732858,-0.030221573,0.067774707,1.283381382,0.414828162,1.186097318,0.8676894
